country,cabr,year,cut,subcut,indicator,value,se,N,method
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_comp7,70.7226181,4.350149,190.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_comp8,84.28937531,4.263358,178.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_comp9,65.68808746,20.921858,19.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr1,25.92778015,14.431968,49.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr10,74.09983826,0.4409868,6.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr11,8.668291092,3.201763,183.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr2,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr4,29.37065315,5.3900156,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr6,.8075455427,1.2926714,18.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr7,.9822418094,2.581343,12.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr8,90.46662903,6.434909,10.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr9,42.12267303,22.515703,14.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,crime9,.3399888277,0.31620407,171.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,disp1,9.677746773,4.097029,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,disp2,3.683803797,3.2339625,9.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp3,82.40399933,5.861763,154.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp4,88.16265106,4.556014,147.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp5,87.53919983,4.710787,147.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp6,92.00915527,1.711442,171.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin1,66.8150177,6.776662,93.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin11,90.64341736,5.366922,84.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin12,30.49333382,8.005726,93.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin13,48.56457901,5.4899282,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin14,47.2604332,5.8568363,194.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin16,6.680427551,2.218839,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin20,39.53637695,5.7715807,190.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin21,5.543900967,0.5559859,77.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin23,3.987350464,1.9839872,182.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin24,22.05997467,4.715741,182.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin26,24.72885895,6.0820947,108.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin27,12.15993023,1.6359844,52.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin28,73.44342041,3.507083,187.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin29,2.299451828,0.6069976,145.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin30,.604937911,0.10578909,120.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin31,65.53372192,4.5687656,170.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin32,.5594063997,0.109760255,109.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin33,80.98062134,2.5536137,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin7,20.26283073,2.8493779,191.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend1,14.10540581,3.428326,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend2,48.47327042,3.0982623,199.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend3,62.85033417,3.3977294,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend4,15.61895466,3.7258193,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend5,42.93590164,4.259778,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend6,11.47460461,3.3186383,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_gend7,34.33039474,18.135462,16.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend8,51.95627594,9.244361,46.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend9,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,graft2,29.04513741,10.3119,71.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,graft3,35.09792709,10.980466,71.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in1_median,7,1.0281222,17.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in11,4.338837147,1.7648132,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in12,26.2611084,5.4527235,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in16,59.78924561,5.298601,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in18,3.570025921,2.4980683,203.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in19,.4402944446,,6.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in2,.8130527139,0.11233124,196.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in20,2.226130962,,2.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in21,39.24185181,5.4480753,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in22_median,2,0.28815085,28.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in23,80.97731781,2.4613814,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in24,3.935586452,2.3259623,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in25,24.01726723,4.259164,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in26,30.39127731,4.6936135,194.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in3_median,.0833333333,0.29008868,195.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in4_median,0,0.06576327,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in5_median,3,0.89930534,12.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in9,32.75968933,5.0377135,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor1,38.86047363,5.9606347,170.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor2,13.2114296,4.7770853,187.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor4,94.29555511,2.1903737,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor5,.5020912886,0.22187196,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,lform3,85.49698639,3.9560912,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt1,45.90464783,3.245468,56.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt2,72.17108917,4.5581484,78.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt3,22.00679207,4.0875115,113.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt4,63.7545433,6.092064,113.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt5,56.5652771,5.191066,113.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt6,41.84204102,5.868363,112.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt7,40.2778511,4.997205,109.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt8,45.8412056,6.633469,112.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt9,37.84996033,6.964244,85.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst1,13.23908043,4.095277,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst10,2.792453527,2.021722,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst11,4.47022438,2.2088845,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst12,20.76364708,5.97133,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst13,3.755763292,2.2747374,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst14,6.291507721,2.5285227,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst15,6.750922203,4.5388575,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst2,4.823737621,3.6298854,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst3,6.038608074,2.7314317,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst4,0,0.0,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst5,0,0.0,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst6,2.201606989,0.51091677,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst7,3.531458616,1.7754284,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst8,12.35826492,5.2479634,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst9,12.98272228,3.6889248,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,perf1,4.96343708,3.558713,195.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,perf2,1.215585113,2.0964463,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,perf3,2.792593718,3.3300989,192.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,perf4,46.30540466,5.441036,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,reg1,4.342239857,1.0845417,166.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_reg10,8.439272881,3.2528358,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_reg11,97.35751343,4.8590035,9.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_reg12,81.91218567,3.332371,178.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,reg2_c,1.881276488,0.23282789,50.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,reg4,5.407548904,2.3501792,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,reg5,2.943437576,1.4683454,197.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,reg6,25.22566414,5.0857186,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,reg8,11.78780079,3.9933324,178.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_reg9,24.61139297,8.827156,14.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_t1,23.27950478,4.3735347,197.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,t10,9.759706497,2.8292515,139.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_t11,1.769088984,1.2004349,141.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,t3,76.13661194,2.6456804,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,t4,12.73017502,3.0147634,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,t5,53.2088623,5.494014,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,t7,11.30970478,3.234265,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,t8,73.09078979,10.080038,25.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,t9,15.2292099,4.5635214,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax1_median,96,36.634987,172.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax2,99.93087006,0.0735341,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax3,99.11380768,0.87207335,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax4_median,1,0.055535536,7.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax5_median,1,0.6123125,59.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax6,29.09525871,6.3863525,81.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax7,13.8883276,1.2562488,189.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tax8,13.07005692,1.1370814,176.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,tr1,3.752292395,1.0242294,44.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,tr16,14.3114996,2.808634,203.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tr18_median,3,2.7905366,45.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tr19,16.81207085,6.6941876,47.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tr20,7.423448563,1.0871208,28.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,tr21,49.93030167,10.848576,81.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,tr22,18.99786186,3.6636777,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,tr23,9.106768608,2.0043948,47.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tr24_median,10,3.6974766,47.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tr25,5.275633335,1.2668921,22.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_tr26,86.6556015,2.4690845,192.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,tr5,9.208320618,2.268206,203.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,tr9,2.889403343,1.6971353,192.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_wk1,15.95001698,3.494473,203.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk10,12.17279053,3.4260736,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk15,75.00836182,0.820732,199.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk19,75.04195404,3.0147417,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk2,66.88954163,7.718778,45.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk20,94.24129486,2.026103,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk21,106.2540131,44.35199,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk22,93.1163559,1.4823242,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk23,79.75087738,3.4891744,165.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_wk24,11.41452026,4.24818,19.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_wk25,1.107777357,0.54991335,15.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_wk26,0,0.0,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_wk27,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_wk28,87.54116058,2.229627,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk8,17.06850052,1.2862642,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,wk9,1.790235043,1.0574001,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,_sample,1,0.0,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bus1,10.41953564,2.2315025,7.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bus2,17.19145393,0.30471364,8.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_bus3_median,7,0.2549901,9.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bus5,1.38376081,0.8762868,189.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,car1,12.39967728,0.5742326,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,car2,97.39634705,1.7738032,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,car7,2.538989067,1.7740865,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,car8,.0707249865,0.019550515,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp1,71.51215363,5.036273,99.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp2,3.666651249,2.3910258,165.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp3,3.80145359,1.4975215,165.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp4,92.5318985,2.8001778,165.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp5,92.15546417,3.3488772,168.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp6,1.954121828,1.2939507,196.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp7,74.08267212,3.5640416,191.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp8,78.54626465,3.8374314,184.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_comp9,59.59408951,10.856757,26.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr1,35.02420807,12.174125,55.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr10,22.60416222,0.7489075,8.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr11,3.968526363,2.063476,174.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr2,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr4,24.59955788,4.7738566,180.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr6,46.01702499,18.152353,16.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr7,58.99347687,9.596333,8.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr8,31.04374695,1.3996395,12.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,corr9,42.12866974,2.1599743,7.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,crime9,.3007138669,0.3330754,160.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,disp1,2.728769064,1.7697445,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,disp2,31.97496605,54.72115,6.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_disp3,90.40825653,3.3528845,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_disp4,85.78862762,4.852391,143.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_disp5,85.73187256,4.725689,142.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_disp6,95.69966125,1.3878789,160.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin1,67.89636993,7.7305217,61.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin11,94.20941162,0.95809335,83.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin12,28.5384922,8.9459505,63.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin13,32.36982727,4.71054,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin14,34.32672119,4.8316393,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin16,10.68703365,3.5416706,189.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin20,49.13490677,5.313838,196.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin21,.1154045314,0.14600319,75.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin23,11.36681652,3.2057137,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin24,17.09505653,4.1084766,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin26,13.7824831,4.9027996,119.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin27,10.50685978,1.9282374,57.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin28,61.40750504,3.7732282,192.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin29,1.210195184,0.337261,153.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin30,.5662582517,0.13847415,127.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin31,61.77993011,4.17577,165.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin32,.5690318942,0.17424086,101.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_fin33,82.89671326,2.829068,189.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,fin7,11.83269787,2.3317695,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend1,31.39227867,4.7749715,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend2,43.00146866,2.6928792,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend3,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend4,25.7280407,4.380674,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend5,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend6,24.14189339,4.397628,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_gend7,54.6998024,23.941195,29.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend8,.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,gend9,31.75346756,15.897752,17.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,graft2,36.84052277,11.235852,74.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,graft3,40.42590332,11.901972,74.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in1_median,5,3.0787435,14.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in11,11.49399948,3.5381086,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in12,13.50828648,3.5361938,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in16,35.12165451,5.0514946,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in18,1.674167871,1.5805845,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in19,2.194688559,,3.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in2,.5432196259,0.10502268,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in20,9.307869911,,3.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in21,22.6490612,4.349839,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in22_median,1,0.1699372,35.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in23,81.2253952,2.9403613,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in24,1.423140645,0.641346,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in25,11.62120628,3.6778455,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,in26,12.63610554,3.5343387,205.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in3_median,0,0.3196118,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in4_median,0,0.16043444,191.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in5_median,3,2.2516658,7.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,bready_in9,15.03393364,3.5063555,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,infor1,35.6599884,4.9760485,181.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,infor2,14.4756937,3.8357952,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,infor4,97.32089996,1.5704292,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,infor5,.0893610939,0.06891325,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,lform3,80.50002289,3.8671408,206.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt1,56.51848221,3.6401863,34.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt2,76.17559052,5.4869137,46.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt3,17.45555496,4.168833,71.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt4,49.79741669,6.127669,72.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt5,49.50254822,7.0743985,73.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt6,42.65653229,9.63052,72.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt7,37.42306137,7.96703,73.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt8,47.13002014,9.143116,69.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,mgmt9,39.49985504,10.801284,48.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst1,19.61610413,4.9074163,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst10,2.805146456,1.5299649,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst11,2.090483665,1.9673051,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst12,21.12719917,4.849181,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst13,7.184354782,3.0095494,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst14,13.95075703,4.1240864,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst15,8.729243279,3.8037777,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst2,1.112064481,1.1723781,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst3,3.768834352,2.442599,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst4,.3165246844,0.33777037,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst5,0,0.0,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst6,2.436008453,1.7143776,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst7,4.860067368,2.4453547,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst8,1.772257924,1.2578429,157.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Services,obst9,10.23095226,3.4238567,157.0,Global
