country,cabr,year,cut,subcut,indicator,value,se,N,method,fielddate,sector_MS
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,obst7,10.39492226,5.293151,241.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,obst8,11.02853489,4.912655,241.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,obst9,12.32931805,3.045274,241.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,perf1,3.048014402,3.4616334,215.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,perf2,11.93374157,7.869134,233.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,perf3,-3.53335619,2.3117042,208.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,perf4,60.76971054,8.916194,255.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,reg1,2.939113379,0.56603974,233.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg10,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg11,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg12,84.37552643,2.8731568,247.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,reg2_c,1.707982063,0.23550062,155.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,reg4,1.831587911,0.8171578,254.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,reg5,3.068809748,1.2838936,252.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,reg6,73.71763611,6.6623197,254.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,reg8,8.875033379,2.3122756,247.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_t1,39.16978073,7.894757,251.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,t10,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_t11,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,t3,76.73639679,3.561894,239.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,t4,15.00005531,4.1615925,241.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,t5,50.00392914,8.325847,256.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,t7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,t8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,t9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax1_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax4_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax5_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,tr1,4.337297916,0.58507854,234.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,tr16,100,5.0775543e-07,256.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr18_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr19,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,tr21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,tr22,44.5752182,7.401006,241.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,tr23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr24_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr26,78.05069733,3.8830802,256.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,tr5,67.4510498,5.355722,256.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,tr9,9.336572647,5.2667246,256.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk1,60.52087784,8.208036,241.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk10,5.531710625,1.6283545,253.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk15,78.18022919,2.724436,231.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk19,73.80476379,6.8638005,237.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk2,58.4756012,6.9806037,113.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk21,367.5515137,69.35084,255.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk22,93.63694,1.2800425,250.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk26,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk27,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk28,90.23942566,2.0708623,253.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk8,17.16520119,1.7236305,251.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Direct exports are 10% or more of sales,wk9,3.23013258,1.8357733,253.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,_sample,1,0.0,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bus1,25.99226952,1.2026931,80.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bus2,16.43911934,2.2640033,180.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_bus3_median,30,42.37852,159.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bus5,1.807369471,1.1560966,770.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,car1,9.589746475,0.69538295,787.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,car2,92.15589142,2.9135375,791.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,car7,6.98288393,3.1694162,791.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,car8,4.429858208,1.007663,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp1,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp4,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp5,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_comp9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr1,33.17227936,6.410694,470.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr10,16.40014458,5.31916,190.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr11,4.967287064,1.466577,741.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr2,54.2993927,7.5950446,149.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr4,53.82212067,5.377301,742.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr6,21.32755852,5.5332355,153.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr7,3.043944836,2.973391,72.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr8,49.7256813,8.861032,211.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,corr9,17.53439713,2.4270864,82.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,crime9,.5098352432,0.30817628,686.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,disp1,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,disp2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_disp3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_disp4,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_disp5,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_disp6,98.59770966,0.41028684,686.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin1,76.37414551,5.3776546,540.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin11,92.64064789,3.115573,495.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin12,19.78546715,5.6140947,540.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin13,45.20424271,4.8127513,783.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin14,48.43321609,5.11601,790.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin16,16.43152046,4.3419056,769.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin20,24.94610023,4.1082153,789.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin26,31.93363953,8.270522,317.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin27,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin28,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin29,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin30,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin31,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin32,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_fin33,69.82955933,3.1750376,769.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,fin7,19.41458511,3.2437,779.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend1,58.72117233,4.819912,790.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend2,34.69641876,2.0144408,783.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend3,48.66086578,1.9054017,510.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend4,26.90892792,4.9584336,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend5,23.81015205,2.1126115,521.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_gend7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,gend9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,graft2,27.6776886,4.633108,633.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,graft3,38.21741486,5.1171656,633.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in1_median,15,6.470826,138.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in11,12.26270771,3.714668,783.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in12,6.32687664,1.8221252,785.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in16,47.63482666,4.961522,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in18,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in19,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in2,.8866991997,0.13999563,777.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in22_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in23,75.50609589,2.8915596,783.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,in26,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in3_median,0,0.4788762,784.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in4_median,0,0.91545725,620.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in5_median,10,14.184177,51.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_in9,29.75897217,3.6228695,550.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,infor1,58.76556015,4.8726764,779.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,infor2,15.56909657,3.7818723,753.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,infor4,88.41082001,2.1057084,788.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,infor5,1.005715847,0.25570467,783.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,lform3,27.11309814,4.4949245,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt1,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt4,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt5,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,mgmt9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst1,25.36215973,4.895164,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst10,.6274550557,0.21379104,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst11,.4324964583,0.3331582,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst12,20.79608917,4.591937,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst13,6.586905479,3.4141912,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst14,3.7722826,1.5230055,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst15,13.65976048,4.407685,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst2,7.326254368,1.6321679,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst3,.5201188922,0.34028277,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst4,3.168822765,1.4360316,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst5,.0168330502,0.0134371035,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst6,1.098767519,0.79124135,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst7,3.353422642,1.51957,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst8,3.316081285,0.8349147,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,obst9,9.96254921,2.2624831,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,perf1,7.231815338,4.885493,643.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,perf2,6.79665041,2.6923585,721.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,perf3,3.458445072,4.5010343,630.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,perf4,61.39590836,4.9188147,791.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,reg1,4.807387829,1.2085332,718.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_reg10,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_reg11,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_reg12,78.59078979,2.657098,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,reg2_c,1.465661049,0.097082086,448.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,reg4,6.965754986,1.9509143,777.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,reg5,5.662278175,1.804973,790.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,reg6,59.10528564,5.088023,791.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,reg8,10.89449883,2.0159926,750.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_reg9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_t1,13.37787819,3.4914694,781.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,t10,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_t11,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,t3,76.85718536,1.6358151,522.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,t4,11.24462318,3.0818288,529.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,t5,38.68691635,4.9450297,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,t7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,t8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,t9,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax1_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax2,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax3,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax4_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax5_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax6,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax7,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tax8,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,tr1,3.788729429,0.69939417,35.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,tr16,0,0.0,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tr18_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tr19,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tr20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,tr21,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,tr22,37.8119278,4.155138,530.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,tr23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tr24_median,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tr25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_tr26,84.47555542,2.9611833,660.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,tr5,.1126248538,0.026923094,792.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,tr9,8.172092438,2.5043108,660.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_wk1,37.4597168,4.8470364,530.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk10,9.161677361,2.3375988,777.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk15,74.50138855,1.5792679,525.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk19,81.69026184,2.0627968,520.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk2,69.81568909,4.329961,179.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk20,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk21,65.74580383,9.8619,791.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk22,87.97497559,1.697252,789.0,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,wk23,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_wk24,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_wk25,.,,,Global,,
Viet Nam2009,VNM,2009.0,Exporter Type,Non-exporter,bready_wk26,.,,,Global,,
